time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,fight,dataset,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,rat_present
12/02/2018 21:24:00,,,,,,,,2,,4.0,0,,dataset2,44.0,3.0,0.0,0.0,0.0
12/02/2018 21:54:00,,,,,,,,2,,4.5,0,,dataset2,37.0,2.863978495,0.0,0.0,0.0
12/02/2018 22:24:00,,,,,,,,2,,5.0,0,,dataset2,58.0,2.383333333,0.0,0.0,0.0
12/02/2018 22:54:00,,,,,,,,2,,5.5,0,,dataset2,53.0,2.019354839,0.0,0.0,0.0
12/02/2018 23:24:00,,,,,,,,2,,6.0,0,,dataset2,40.0,2.0,0.0,0.0,0.0
12/02/2018 23:54:00,,,,,,,,2,,6.5,0,,dataset2,33.0,2.0,0.0,0.0,0.0
13/02/2018 00:24:00,,,,,,,,2,,7.0,0,,dataset2,36.0,2.0,1.65,1.0,1.0
13/02/2018 00:54:00,,,,,,,,2,,7.5,0,,dataset2,48.0,1.869269949,0.0,0.0,0.0
13/02/2018 01:24:00,,,,,,,,2,,8.0,0,,dataset2,29.0,1.368421053,0.0,0.0,0.0
13/02/2018 01:54:00,,,,,,,,2,,8.5,0,,dataset2,36.0,1.01188455,0.0,0.0,0.0
13/02/2018 02:24:00,,,,,,,,2,,9.0,0,,dataset2,29.0,1.0,0.0,0.0,0.0
13/02/2018 02:54:00,,,,,,,,2,,9.5,0,,dataset2,19.0,1.0,8.5,2.0,1.0
13/02/2018 03:24:00,,,,,,,,2,,10.0,0,,dataset2,15.0,1.0,3.35,2.0,1.0
13/02/2018 03:44:00,1.0,rat,13/2/18 03:43,13/2/18 03:45,77.0,1.0,0.0,2,2/12/18 17:24,10.34222222,0,0.0,dataset1,,,,,
13/02/2018 03:50:00,3.0,fast,13/2/18 03:49,13/2/18 03:50,59.0,0.0,1.0,2,2/12/18 17:24,10.435,0,0.0,dataset1,,,,,
13/02/2018 03:54:00,,,,,,,,2,,10.5,0,,dataset2,28.0,1.0,0.3,1.0,1.0
13/02/2018 04:24:00,,,,,,,,2,,11.0,0,,dataset2,20.0,0.0,0.0,0.0,0.0
13/02/2018 04:54:00,,,,,,,,2,,11.5,0,,dataset2,5.0,0.0,6.633333333,1.0,1.0
13/02/2018 05:54:00,,,,,,,,2,,12.5,0,,dataset2,4.0,0.0,0.0,0.0,0.0
13/02/2018 06:24:00,,,,,,,,2,,13.0,0,,dataset2,4.0,0.0,0.0,0.0,0.0
13/02/2018 17:25:00,,,,,,,,2,,0.0,0,,dataset2,1.0,4.0,0.0,0.0,0.0
13/02/2018 17:55:00,,,,,,,,2,,0.5,0,,dataset2,2.0,4.0,0.0,0.0,0.0
13/02/2018 18:25:00,,,,,,,,2,,1.0,0,,dataset2,15.0,4.0,0.0,0.0,0.0
13/02/2018 18:55:00,,,,,,,,2,,1.5,0,,dataset2,52.0,4.0,0.0,0.0,0.0
13/02/2018 19:25:00,,,,,,,,2,,2.0,0,,dataset2,53.0,4.0,0.0,0.0,0.0
13/02/2018 19:55:00,,,,,,,,2,,2.5,0,,dataset2,54.0,3.838709677,0.0,0.0,0.0
13/02/2018 20:25:00,,,,,,,,2,,3.0,0,,dataset2,72.0,3.35,0.0,0.0,0.0
13/02/2018 20:55:00,,,,,,,,2,,3.5,0,,dataset2,62.0,3.011290323,0.0,0.0,0.0
13/02/2018 21:25:00,,,,,,,,2,,4.0,0,,dataset2,62.0,3.0,0.0,0.0,0.0
13/02/2018 21:55:00,,,,,,,,2,,4.5,0,,dataset2,84.0,2.83358935,0.0,0.0,0.0
13/02/2018 22:25:00,,,,,,,,2,,5.0,0,,dataset2,68.0,2.365079365,0.0,0.0,0.0
13/02/2018 22:55:00,,,,,,,,2,,5.5,0,,dataset2,78.0,2.01843318,0.0,0.0,0.0
13/02/2018 23:25:00,,,,,,,,2,,6.0,0,,dataset2,41.0,2.0,0.0,0.0,0.0
13/02/2018 23:55:00,,,,,,,,2,,6.5,0,,dataset2,41.0,2.0,0.0,0.0,0.0
14/02/2018 00:25:00,,,,,,,,2,,7.0,0,,dataset2,49.0,2.0,0.0,0.0,0.0
14/02/2018 00:55:00,,,,,,,,2,,7.5,0,,dataset2,64.0,1.873701476,0.0,0.0,0.0
14/02/2018 01:25:00,,,,,,,,2,,8.0,0,,dataset2,36.0,1.389830508,0.0,0.0,0.0
14/02/2018 01:55:00,,,,,,,,2,,8.5,0,,dataset2,32.0,1.019682887,0.0,0.0,0.0
14/02/2018 02:25:00,,,,,,,,2,,9.0,0,,dataset2,29.0,1.0,0.0,0.0,0.0
14/02/2018 02:55:00,,,,,,,,2,,9.5,0,,dataset2,14.0,1.0,8.583333333,1.0,1.0
14/02/2018 03:11:00,31.0,pick,14/2/18 03:02,14/2/18 03:11,499.0,0.0,1.0,2,13/2/18 17:25,9.771666667,0,0.0,dataset1,,,,,
14/02/2018 03:25:00,,,,,,,,2,,10.0,0,,dataset2,10.0,0.0,5.383333333,2.0,1.0
14/02/2018 03:55:00,,,,,,,,2,,10.5,0,,dataset2,15.0,0.0,0.0,0.0,0.0
14/02/2018 04:25:00,,,,,,,,2,,11.0,0,,dataset2,22.0,0.0,6.333333333,1.0,1.0
14/02/2018 04:55:00,,,,,,,,2,,11.5,0,,dataset2,10.0,0.0,0.0,0.0,0.0
14/02/2018 05:25:00,,,,,,,,2,,12.0,0,,dataset2,12.0,0.0,8.033333333,1.0,1.0
14/02/2018 05:30:00,1.0,rat,14/2/18 05:26,14/2/18 05:34,225.0,1.0,0.0,2,13/2/18 17:25,12.09194444,0,0.0,dataset1,,,,,
14/02/2018 05:55:00,,,,,,,,2,,12.5,0,,dataset2,3.0,0.0,5.4,1.0,1.0
14/02/2018 06:25:00,,,,,,,,2,,13.0,0,,dataset2,2.0,0.0,1.866666667,1.0,1.0
14/02/2018 17:26:00,,,,,,,,2,,0.0,0,,dataset2,16.0,4.0,0.0,0.0,0.0
14/02/2018 17:56:00,,,,,,,,2,,0.5,0,,dataset2,11.0,4.0,0.0,0.0,0.0
14/02/2018 18:26:00,,,,,,,,2,,1.0,0,,dataset2,31.0,4.0,0.0,0.0,0.0
14/02/2018 18:56:00,,,,,,,,2,,1.5,0,,dataset2,52.0,3.934863524,0.0,0.0,0.0
14/02/2018 19:26:00,,,,,,,,2,,2.0,0,,dataset2,56.0,3.442307692,0.0,0.0,0.0
14/02/2018 19:56:00,,,,,,,,2,,2.5,0,,dataset2,47.0,3.022332506,0.0,0.0,0.0
14/02/2018 20:26:00,,,,,,,,2,,3.0,0,,dataset2,86.0,3.0,0.0,0.0,0.0
14/02/2018 20:56:00,,,,,,,,2,,3.5,0,,dataset2,54.0,2.83358935,0.0,0.0,0.0
14/02/2018 21:26:00,,,,,,,,2,,4.0,0,,dataset2,84.0,2.365079365,0.0,0.0,0.0
14/02/2018 21:56:00,,,,,,,,2,,4.5,0,,dataset2,86.0,2.01843318,5.133333333,4.0,1.0
14/02/2018 22:05:00,1.0,rat,14/2/18 22:04,14/2/18 22:12,89.0,1.0,0.0,2,14/2/18 17:26,4.659166667,0,0.0,dataset1,,,,,
14/02/2018 22:08:00,2.0,rat,14/2/18 22:04,14/2/18 22:12,259.0,1.0,0.0,2,14/2/18 17:26,4.706388889,0,0.0,dataset1,,,,,
14/02/2018 22:11:00,4.0,rat,14/2/18 22:04,14/2/18 22:12,470.0,1.0,0.0,2,14/2/18 17:26,4.765,0,0.0,dataset1,,,,,
14/02/2018 22:26:00,,,,,,,,2,,5.0,0,,dataset2,103.0,2.0,3.3,6.0,1.0
14/02/2018 22:46:00,2.0,rat,14/2/18 22:43,14/2/18 22:52,187.0,1.0,0.0,2,14/2/18 17:26,5.341666667,0,0.0,dataset1,,,,,
14/02/2018 22:46:00,1.0,rat,14/2/18 22:43,14/2/18 22:52,204.0,1.0,0.0,2,14/2/18 17:26,5.346388889,0,0.0,dataset1,,,,,
14/02/2018 22:50:00,2.0,rat,14/2/18 22:43,14/2/18 22:52,420.0,1.0,0.0,2,14/2/18 17:26,5.406388889,0,0.0,dataset1,,,,,
14/02/2018 22:50:00,9.0,rat,14/2/18 22:43,14/2/18 22:52,434.0,1.0,0.0,2,14/2/18 17:26,5.410277778,0,0.0,dataset1,,,,,
14/02/2018 22:51:00,0.061201372,rat,14/2/18 22:43,14/2/18 22:52,512.0,1.0,0.0,2,14/2/18 17:26,5.431944444,0,0.0,dataset1,,,,,
14/02/2018 22:52:00,1.0,rat,14/2/18 22:43,14/2/18 22:52,518.0,1.0,0.0,2,14/2/18 17:26,5.433611111,0,0.0,dataset1,,,,,
14/02/2018 22:56:00,,,,,,,,2,,5.5,0,,dataset2,91.0,1.854262673,0.0,0.0,0.0
14/02/2018 23:26:00,,,,,,,,2,,6.0,0,,dataset2,41.0,1.339285714,0.0,0.0,0.0
14/02/2018 23:56:00,,,,,,,,2,,6.5,0,,dataset2,76.0,1.005760369,0.0,0.0,0.0
15/02/2018 00:26:00,,,,,,,,2,,7.0,0,,dataset2,32.0,1.0,0.0,0.0,0.0
15/02/2018 00:56:00,,,,,,,,2,,7.5,0,,dataset2,34.0,0.828133263,0.0,0.0,0.0
15/02/2018 01:26:00,,,,,,,,2,,8.0,0,,dataset2,62.0,0.344262295,0.0,0.0,0.0
15/02/2018 01:56:00,,,,,,,,2,,8.5,0,,dataset2,33.0,0.049180328,0.0,0.0,0.0
15/02/2018 02:26:00,,,,,,,,2,,9.0,0,,dataset2,36.0,0.0,0.583333333,2.0,1.0
15/02/2018 02:56:00,,,,,,,,2,,9.5,0,,dataset2,46.0,0.0,0.0,0.0,0.0
15/02/2018 03:26:00,,,,,,,,2,,10.0,0,,dataset2,8.0,0.0,0.0,0.0,0.0
15/02/2018 17:26:00,,,,,,,,2,,0.0,0,,dataset2,8.0,4.0,0.0,0.0,0.0
15/02/2018 17:56:00,,,,,,,,2,,0.5,0,,dataset2,9.0,4.0,5.55,1.0,1.0
15/02/2018 18:21:00,0.050105814,fast,15/2/18 18:20,15/2/18 18:28,54.0,0.0,1.0,2,15/2/18 17:26,0.9225,0,0.0,dataset1,,,,,
15/02/2018 18:26:00,,,,,,,,2,,1.0,0,,dataset2,29.0,4.0,7.833333333,5.0,1.0
15/02/2018 18:52:00,6.0,bat,15/2/18 18:49,15/2/18 18:55,179.0,1.0,0.0,2,15/2/18 17:26,1.440277778,0,0.0,dataset1,,,,,
15/02/2018 18:52:00,6.0,pick,15/2/18 18:49,15/2/18 18:55,201.0,0.0,1.0,2,15/2/18 17:26,1.446388889,0,0.0,dataset1,,,,,
15/02/2018 18:54:00,1.0,rat,15/2/18 18:49,15/2/18 18:55,321.0,1.0,0.0,2,15/2/18 17:26,1.479722222,0,0.0,dataset1,,,,,
15/02/2018 18:56:00,,,,,,,,2,,1.5,0,,dataset2,34.0,3.822307272,0.55,4.0,1.0
15/02/2018 19:26:00,,,,,,,,2,,2.0,0,,dataset2,51.0,3.322033898,1.266666667,1.0,1.0
15/02/2018 19:31:00,1.0,fast,15/2/18 19:30,15/2/18 19:31,30.0,0.0,1.0,2,15/2/18 17:26,2.085833333,0,0.0,dataset1,,,,,
15/02/2018 19:31:00,0.085595674,rat,15/2/18 19:30,15/2/18 19:31,71.0,1.0,0.0,2,15/2/18 17:26,2.097222222,0,0.0,dataset1,,,,,
15/02/2018 19:56:00,,,,,,,,2,,2.5,0,,dataset2,61.0,3.005467469,0.366666667,1.0,1.0
15/02/2018 20:26:00,,,,,,,,2,,3.0,0,,dataset2,65.0,3.0,0.0,0.0,0.0
15/02/2018 20:56:00,,,,,,,,2,,3.5,0,,dataset2,72.0,3.0,0.0,0.0,0.0
15/02/2018 21:26:00,,,,,,,,2,,4.0,0,,dataset2,88.0,3.0,0.0,0.0,0.0
15/02/2018 21:56:00,,,,,,,,2,,4.5,0,,dataset2,50.0,2.830905307,0.0,0.0,0.0
15/02/2018 22:26:00,,,,,,,,2,,5.0,0,,dataset2,107.0,2.35483871,0.0,0.0,0.0
15/02/2018 22:56:00,,,,,,,,2,,5.5,0,,dataset2,70.0,2.014568158,0.0,0.0,0.0
15/02/2018 23:26:00,,,,,,,,2,,6.0,0,,dataset2,55.0,2.0,0.0,0.0,0.0
15/02/2018 23:56:00,,,,,,,,2,,6.5,0,,dataset2,45.0,2.0,0.0,0.0,0.0
16/02/2018 00:26:00,,,,,,,,2,,7.0,0,,dataset2,43.0,2.0,0.0,0.0,0.0
16/02/2018 00:56:00,,,,,,,,2,,7.5,0,,dataset2,40.0,1.849097868,0.0,0.0,0.0
16/02/2018 01:26:00,,,,,,,,2,,8.0,0,,dataset2,48.0,1.355932203,0.0,0.0,0.0
16/02/2018 01:56:00,,,,,,,,2,,8.5,0,,dataset2,37.0,1.011481684,0.0,0.0,0.0
16/02/2018 02:26:00,,,,,,,,2,,9.0,0,,dataset2,34.0,1.0,0.0,0.0,0.0
16/02/2018 02:56:00,,,,,,,,2,,9.5,0,,dataset2,25.0,1.0,0.0,0.0,0.0
16/02/2018 03:26:00,,,,,,,,2,,10.0,0,,dataset2,6.0,1.0,0.0,0.0,0.0
16/02/2018 03:56:00,,,,,,,,2,,10.5,0,,dataset2,10.0,1.0,0.0,0.0,0.0
16/02/2018 04:26:00,,,,,,,,2,,11.0,0,,dataset2,15.0,0.0,0.0,0.0,0.0
16/02/2018 04:56:00,,,,,,,,2,,11.5,0,,dataset2,3.0,0.0,0.0,0.0,0.0
16/02/2018 05:26:00,,,,,,,,2,,12.0,0,,dataset2,2.0,0.0,0.0,0.0,0.0
16/02/2018 17:27:00,,,,,,,,2,,0.0,0,,dataset2,10.0,4.0,0.0,0.0,0.0
16/02/2018 17:57:00,,,,,,,,2,,0.5,0,,dataset2,3.0,4.0,0.0,0.0,0.0
16/02/2018 18:27:00,,,,,,,,2,,1.0,0,,dataset2,17.0,4.0,0.0,0.0,0.0
16/02/2018 18:57:00,,,,,,,,2,,1.5,0,,dataset2,53.0,4.0,0.0,0.0,0.0
16/02/2018 19:27:00,,,,,,,,2,,2.0,0,,dataset2,57.0,4.0,0.0,0.0,0.0
16/02/2018 19:57:00,,,,,,,,2,,2.5,0,,dataset2,48.0,3.800105764,0.0,0.0,0.0
16/02/2018 20:27:00,,,,,,,,2,,3.0,0,,dataset2,45.0,3.31147541,0.0,0.0,0.0
16/02/2018 20:57:00,,,,,,,,2,,3.5,0,,dataset2,58.0,3.005288207,0.0,0.0,0.0
16/02/2018 21:27:00,,,,,,,,2,,4.0,0,,dataset2,45.0,3.0,0.0,0.0,0.0
16/02/2018 21:57:00,,,,,,,,2,,4.5,0,,dataset2,53.0,3.0,1.816666667,2.0,1.0
16/02/2018 22:18:00,2.0,rat,16/2/18 22:18,16/2/18 22:22,25.0,1.0,0.0,2,16/2/18 17:27,4.860277778,0,0.0,dataset1,,,,,
16/02/2018 22:21:00,16.0,rat,16/2/18 22:18,16/2/18 22:22,181.0,1.0,0.0,2,16/2/18 17:27,4.903611111,0,0.0,dataset1,,,,,
16/02/2018 22:21:00,2.0,rat,16/2/18 22:18,16/2/18 22:22,201.0,1.0,0.0,2,16/2/18 17:27,4.909166667,0,0.0,dataset1,,,,,
16/02/2018 22:21:00,1.0,fast,16/2/18 22:18,16/2/18 22:22,206.0,0.0,1.0,2,16/2/18 17:27,4.910555556,0,0.0,dataset1,,,,,
16/02/2018 22:22:00,0.07570842,rat,16/2/18 22:18,16/2/18 22:22,250.0,1.0,0.0,2,16/2/18 17:27,4.922777778,0,0.0,dataset1,,,,,
16/02/2018 22:27:00,,,,,,,,2,,5.0,0,,dataset2,65.0,3.0,0.0,0.0,0.0
16/02/2018 22:57:00,,,,,,,,2,,5.5,0,,dataset2,70.0,2.796774194,0.0,0.0,0.0
16/02/2018 23:27:00,,,,,,,,2,,6.0,0,,dataset2,41.0,2.3,0.0,0.0,0.0
16/02/2018 23:57:00,,,,,,,,2,,6.5,0,,dataset2,52.0,2.003225806,0.0,0.0,0.0
17/02/2018 00:27:00,,,,,,,,2,,7.0,0,,dataset2,44.0,2.0,0.0,0.0,0.0
17/02/2018 00:57:00,,,,,,,,2,,7.5,0,,dataset2,59.0,2.0,0.0,0.0,0.0
17/02/2018 01:27:00,,,,,,,,2,,8.0,0,,dataset2,49.0,2.0,0.0,0.0,0.0
17/02/2018 01:57:00,,,,,,,,2,,8.5,0,,dataset2,37.0,2.0,0.0,0.0,0.0
17/02/2018 02:27:00,,,,,,,,2,,9.0,0,,dataset2,35.0,2.0,0.0,0.0,0.0
17/02/2018 02:57:00,,,,,,,,2,,9.5,0,,dataset2,52.0,1.843803056,0.0,0.0,0.0
17/02/2018 03:27:00,,,,,,,,2,,10.0,0,,dataset2,32.0,1.333333333,0.0,0.0,0.0
17/02/2018 03:57:00,,,,,,,,2,,10.5,0,,dataset2,15.0,1.00565931,0.0,0.0,0.0
17/02/2018 04:27:00,,,,,,,,2,,11.0,0,,dataset2,17.0,1.0,0.0,0.0,0.0
17/02/2018 04:57:00,,,,,,,,2,,11.5,0,,dataset2,10.0,1.0,0.266666667,1.0,1.0
17/02/2018 05:27:00,,,,,,,,2,,12.0,0,,dataset2,5.0,0.0,3.933333333,1.0,1.0
17/02/2018 05:57:00,,,,,,,,2,,12.5,0,,dataset2,2.0,0.0,0.0,0.0,0.0
17/02/2018 06:27:00,,,,,,,,2,,13.0,0,,dataset2,3.0,0.0,0.0,0.0,0.0
17/02/2018 17:28:00,,,,,,,,2,,0.0,0,,dataset2,8.0,4.0,1.25,2.0,1.0
17/02/2018 17:42:00,0.050211363,fast,17/2/18 17:40,17/2/18 17:43,139.0,0.0,1.0,2,17/2/18 17:28,0.247777778,0,0.0,dataset1,,,,,
17/02/2018 17:58:00,,,,,,,,2,,0.5,0,,dataset2,13.0,4.0,4.033333333,1.0,1.0
17/02/2018 18:28:00,,,,,,,,2,,1.0,0,,dataset2,40.0,4.0,0.0,0.0,0.0
17/02/2018 18:58:00,,,,,,,,2,,1.5,0,,dataset2,45.0,3.800105764,0.0,0.0,0.0
17/02/2018 19:28:00,,,,,,,,2,,2.0,0,,dataset2,55.0,3.31147541,0.0,0.0,0.0
17/02/2018 19:58:00,,,,,,,,2,,2.5,0,,dataset2,63.0,3.005288207,0.0,0.0,0.0
17/02/2018 20:28:00,,,,,,,,2,,3.0,0,,dataset2,65.0,3.0,1.25,1.0,1.0
17/02/2018 20:50:00,2.0,rat,17/2/18 20:49,17/2/18 20:51,42.0,1.0,0.0,2,17/2/18 17:28,3.376666667,0,0.0,dataset1,,,,,
17/02/2018 20:50:00,1.0,rat,17/2/18 20:49,17/2/18 20:51,35.0,1.0,0.0,2,17/2/18 17:28,3.374722222,0,0.0,dataset1,,,,,
17/02/2018 20:50:00,2.0,rat,17/2/18 20:49,17/2/18 20:51,20.0,1.0,0.0,2,17/2/18 17:28,3.370555556,0,0.0,dataset1,,,,,
17/02/2018 20:58:00,,,,,,,,2,,3.5,0,,dataset2,68.0,3.0,0.116666667,1.0,1.0
17/02/2018 21:28:00,,,,,,,,2,,4.0,0,,dataset2,71.0,3.0,0.0,0.0,0.0
17/02/2018 21:58:00,,,,,,,,2,,4.5,0,,dataset2,45.0,3.0,0.0,0.0,0.0
17/02/2018 22:28:00,,,,,,,,2,,5.0,0,,dataset2,63.0,3.0,0.0,0.0,0.0
17/02/2018 22:58:00,,,,,,,,2,,5.5,0,,dataset2,52.0,2.796774194,0.0,0.0,0.0
17/02/2018 23:28:00,,,,,,,,2,,6.0,0,,dataset2,45.0,2.3,0.9,1.0,1.0
17/02/2018 23:58:00,,,,,,,,2,,6.5,0,,dataset2,72.0,2.003225806,0.0,0.0,0.0
18/02/2018 00:28:00,,,,,,,,2,,7.0,0,,dataset2,62.0,2.0,0.0,0.0,0.0
18/02/2018 00:58:00,,,,,,,,2,,7.5,0,,dataset2,78.0,2.0,0.0,0.0,0.0
18/02/2018 01:28:00,,,,,,,,2,,8.0,0,,dataset2,44.0,2.0,0.0,0.0,0.0
18/02/2018 01:58:00,,,,,,,,2,,8.5,0,,dataset2,52.0,1.814383924,0.0,0.0,0.0
18/02/2018 02:28:00,,,,,,,,2,,9.0,0,,dataset2,46.0,1.327868852,0.0,0.0,0.0
18/02/2018 02:58:00,,,,,,,,2,,9.5,0,,dataset2,56.0,0.82400475,0.0,0.0,0.0
18/02/2018 03:28:00,,,,,,,,2,,10.0,0,,dataset2,38.0,0.298245614,0.0,0.0,0.0
18/02/2018 03:58:00,,,,,,,,2,,10.5,0,,dataset2,4.0,0.01754386,0.0,0.0,0.0
18/02/2018 17:29:00,,,,,,,,2,,0.0,0,,dataset2,14.0,4.0,0.2,2.0,1.0
18/02/2018 17:59:00,,,,,,,,2,,0.5,0,,dataset2,9.0,4.0,0.0,0.0,0.0
18/02/2018 18:29:00,,,,,,,,2,,1.0,0,,dataset2,30.0,4.0,0.0,0.0,0.0
18/02/2018 18:59:00,,,,,,,,2,,1.5,0,,dataset2,46.0,4.0,0.0,0.0,0.0
18/02/2018 19:29:00,,,,,,,,2,,2.0,0,,dataset2,52.0,4.0,0.0,0.0,0.0
18/02/2018 19:59:00,,,,,,,,2,,2.5,0,,dataset2,50.0,3.766129032,1.25,1.0,1.0
18/02/2018 20:29:00,,,,,,,,2,,3.0,0,,dataset2,71.0,3.266666667,0.0,0.0,0.0
18/02/2018 20:59:00,,,,,,,,2,,3.5,0,,dataset2,65.0,3.000537634,0.0,0.0,0.0
18/02/2018 21:29:00,,,,,,,,2,,4.0,0,,dataset2,52.0,3.0,0.0,0.0,0.0
18/02/2018 21:59:00,,,,,,,,2,,4.5,0,,dataset2,60.0,3.0,0.0,0.0,0.0
18/02/2018 22:29:00,,,,,,,,2,,5.0,0,,dataset2,52.0,3.0,0.0,0.0,0.0
18/02/2018 22:59:00,,,,,,,,2,,5.5,0,,dataset2,62.0,2.785298784,0.0,0.0,0.0
18/02/2018 23:29:00,,,,,,,,2,,6.0,0,,dataset2,59.0,2.295081967,0.0,0.0,0.0
18/02/2018 23:59:00,,,,,,,,2,,6.5,0,,dataset2,37.0,2.003172924,0.0,0.0,0.0
19/02/2018 00:29:00,,,,,,,,2,,7.0,0,,dataset2,39.0,2.0,3.616666667,1.0,1.0
19/02/2018 00:33:00,0.057540536,fast,19/2/18 00:31,19/2/18 00:34,157.0,0.0,1.0,2,18/2/18 17:29,7.078055556,0,0.0,dataset1,,,,,
19/02/2018 00:59:00,,,,,,,,2,,7.5,0,,dataset2,47.0,1.777265745,0.0,0.0,0.0
19/02/2018 01:29:00,,,,,,,,2,,8.0,0,,dataset2,40.0,1.301587302,0.2,1.0,1.0
19/02/2018 01:33:00,3.0,rat,19/2/18 01:33,19/2/18 01:33,6.0,1.0,0.0,2,18/2/18 17:29,8.078333333,0,0.0,dataset1,,,,,
19/02/2018 01:59:00,,,,,,,,2,,8.5,0,,dataset2,37.0,1.005120328,0.0,0.0,0.0
19/02/2018 02:29:00,,,,,,,,2,,9.0,0,,dataset2,32.0,1.0,0.0,0.0,0.0
19/02/2018 02:59:00,,,,,,,,2,,9.5,0,,dataset2,22.0,1.0,0.433333333,1.0,1.0
19/02/2018 03:29:00,,,,,,,,2,,10.0,0,,dataset2,22.0,1.0,0.0,0.0,0.0
19/02/2018 03:59:00,,,,,,,,2,,10.5,0,,dataset2,11.0,1.0,0.0,0.0,0.0
19/02/2018 04:29:00,,,,,,,,2,,11.0,0,,dataset2,5.0,0.0,0.0,0.0,0.0
19/02/2018 04:59:00,,,,,,,,2,,11.5,0,,dataset2,3.0,0.0,0.0,0.0,0.0
19/02/2018 17:30:00,,,,,,,,2,,0.0,0,,dataset2,9.0,4.0,0.0,0.0,0.0
19/02/2018 18:00:00,,,,,,,,2,,0.5,0,,dataset2,19.0,4.0,0.0,0.0,0.0
19/02/2018 18:30:00,,,,,,,,2,,1.0,0,,dataset2,22.0,4.0,0.0,0.0,0.0
19/02/2018 19:00:00,,,,,,,,2,,1.5,0,,dataset2,41.0,4.0,0.0,0.0,0.0
19/02/2018 19:30:00,,,,,,,,2,,2.0,0,,dataset2,34.0,4.0,0.0,0.0,0.0
19/02/2018 20:00:00,,,,,,,,2,,2.5,0,,dataset2,43.0,3.769962983,0.0,0.0,0.0
19/02/2018 20:30:00,,,,,,,,2,,3.0,0,,dataset2,55.0,3.278688525,0.0,0.0,0.0
19/02/2018 21:00:00,,,,,,,,2,,3.5,0,,dataset2,84.0,3.001586462,0.0,0.0,0.0
19/02/2018 21:30:00,,,,,,,,2,,4.0,0,,dataset2,90.0,3.0,0.0,0.0,0.0
19/02/2018 22:00:00,,,,,,,,2,,4.5,0,,dataset2,90.0,3.0,0.0,0.0,0.0
19/02/2018 22:30:00,,,,,,,,2,,5.0,0,,dataset2,81.0,3.0,0.0,0.0,0.0
19/02/2018 23:00:00,,,,,,,,2,,5.5,0,,dataset2,58.0,2.774193548,0.0,0.0,0.0
19/02/2018 23:30:00,,,,,,,,2,,6.0,0,,dataset2,55.0,2.25862069,0.0,0.0,0.0
20/02/2018 00:00:00,,,,,,,,2,,6.5,0,,dataset2,32.0,2.0,0.0,0.0,0.0
20/02/2018 00:30:00,,,,,,,,2,,7.0,0,,dataset2,37.0,2.0,0.0,0.0,0.0
20/02/2018 01:00:00,,,,,,,,2,,7.5,0,,dataset2,50.0,2.0,0.0,0.0,0.0
20/02/2018 01:30:00,,,,,,,,2,,8.0,0,,dataset2,36.0,2.0,3.166666667,1.0,1.0
20/02/2018 01:49:00,2.0,rat,20/2/18 01:47,20/2/18 01:50,151.0,1.0,0.0,2,19/2/18 17:30,8.333055556,0,0.0,dataset1,,,,,
20/02/2018 02:00:00,,,,,,,,2,,8.5,0,,dataset2,46.0,2.0,0.416666667,2.0,1.0
20/02/2018 02:12:00,3.0,bat,20/2/18 02:10,20/2/18 02:13,116.0,1.0,0.0,2,19/2/18 17:30,8.713055556,0,0.0,dataset1,,,,,
20/02/2018 02:30:00,,,,,,,,2,,9.0,0,,dataset2,26.0,2.0,0.0,0.0,0.0
20/02/2018 03:00:00,,,,,,,,2,,9.5,0,,dataset2,30.0,1.822307272,1.55,1.0,1.0
20/02/2018 03:10:00,1.0,rat,20/2/18 03:10,20/2/18 03:11,17.0,1.0,0.0,2,19/2/18 17:30,9.676111111,0,0.0,dataset1,,,,,
20/02/2018 03:30:00,,,,,,,,2,,10.0,0,,dataset2,20.0,1.322033898,0.0,0.0,0.0
20/02/2018 04:00:00,,,,,,,,2,,10.5,0,,dataset2,10.0,1.005467469,0.0,0.0,0.0
20/02/2018 04:30:00,,,,,,,,2,,11.0,0,,dataset2,10.0,1.0,0.0,0.0,0.0
20/02/2018 05:00:00,,,,,,,,2,,11.5,0,,dataset2,1.0,1.0,0.0,0.0,0.0
20/02/2018 05:30:00,,,,,,,,2,,12.0,0,,dataset2,2.0,0.0,0.0,0.0,0.0
